BBKS;Biesdorfer Kreuz S-Bahn;Biesdf Kr S-Bahn;Bft
BBLB;Berlin-Blankenburg S-Bahn;Bln-Blankenb S-B;Bf
BBLU;Blumberg (b Berlin);Blumberg(b Bln);Bf
BBLW;Bad Liebenwerda;Bad Liebenwerda;Bf
BBMW;Berlin-Baumschulenweg S-Bahn;Baumschulenw S-B;Bf
BBOE;Bötzow;Bötzow;Bf
BBOF;Berlin Bornholmer Straße Bft;Bln Bornholm Str;Bft
BBOS;Berlin Bornholmer Straße;Bornholmer Str;Bft
BBRA;Brand Tropical Islands;Brand;Bf
BBRI;Brieselang;Brieselang;Bf
BBRK;Brück (Mark);Brück (Mark);Bf
BBRN;Bernau (b Berlin);Bernau (b Bln);Bf
BBRS;Brenitz-Sonnewalde;Brenitz-Sonnew;Bf
BBRT;Briescht;Briescht;NE-Bf
BBS;Brieske;Brieske;Bf
BBSD;Bischdorf (Lausitz);Bischdorf (L);Bf
BBSK;Bad Saarow Klinikum;Bad Saarow Kl;NE-Hp
BBSL;Börnichen-Schlepzig;Börnichen-Schl;NE-Bf
BBSN;Briesen (Mark);Briesen (Mark);Bf
BBSP;Bad Saarow;Bad Saarow;Bf
BBSS;Bad Saarow, Pieskow Bahnhof;Bad Saarow-Piesk;NE-Hp
BBST;Bestensee;Bestensee;Bf
BBU;Berlin-Buch;Bln-Buch;Bf
BBUE;Bückchen;Bückchen;NE-Hp
BBUP;Berlin Bundesplatz;Bundesplatz;Bf
BBUS;Berlin Bucher Straße S-Bahn;Bln Bucher Str;Bft
BBW;Berlin-Baumschulenweg;Baumschulenweg;Abzw
BBZS;Beelitz Stadt;Beelitz Stadt;Bf
BC;Calau (Niederlausitz);Calau (Niederl);Bf
BCHB;Berlin-Charlottenburg;Bln-Charlottenbg;Bf
BCHG;Berlin-Charlottenburg Abzw;Charlottbg Abzw;Abzw
BCHS;Berlin-Charlottenburg S-Bahn;Charlottenbg S-B;Bf
BCKW;Cottbus Heizkraftwerk;Cottbus HKW;Bf
BCKWS;Cottbus-Sandow Süd;Cs-Sandow Süd;Bft
BCL;Charlottenhof (Oberlausitz);Charlottenhof OL;Bf
BCS;Cottbus Hbf;Cottbus Hbf;Bf
BCS W;Cottbus W 9;Cottbus W 9;Bft
BCS Z;Cottbus W 10;Cottbus W 10;Bft
BCSB;Cottbus Cbn;Cottbus Cbn;Bft
BCSF;Cottbus Cfw;Cottbus Cfw;Bft
BCSS;Cottbus Südwest;Cottbus Südwest;Bft
BDDF;Diedersdorf;Diedersdorf;Bf
BDEA;Dennewitz (Abzw);Dennewitz Abzw;Abzw
BDIR;Dippmannsdorf;Dippmannsdorf;NE-Hp
BDK;Doberlug-Kirchhain;Doberlug-K;Bf
BDKN;Doberlug-Kirchhain Nord;Doberlug-Kh Nord;Bft Abzw
BDKO;Doberlug-Kirchhain ob Bf;Doberlug-K ob Bf;Bf
BDKOB;Doberlug-Kirchhain ob Bbf;Doberlug-K o Bbf;Bft
BDKU;Doberlug-Kirchhain unt Bf;Doberlug-K untBf;Bft
BDKUB;Doberlug-Kirchhain unt Bbf;Doberlug-K u Bbf;Bft
BDR;Drebkau;Drebkau;Bf
BDT;Dahlewitz;Dahlewitz;Bft
BDU;Duben (Niederlausitz);Duben;NE-Hp
BDW;Potsdam Medienstadt Babelsberg;Med'st Babelsbg;Bft
BE;Erkner S-Bahn;Erkner S-B;Bf
BEB;Elsterwerda-Biehla;Elsterw-Biehla;Bf
BEG;Berlin Eichgestell;Eichgestell;Bf
BEGN;Eichgestell Nord;Eichgestell Nord;Abzw
BEHS;Eisenhüttenstadt;Eisenhüttenstadt;Bf
BEO;Eichow;Eichow;Bf
BERK;Erkner;Erkner;Bf
BETN;Elstal;Elstal;Bft
BEW;Elsterwerda;Elsterwerda;Bf
BFA;Berlin Frankfurter Allee S-Bahn;Frankf Allee S-B;Bft
BFAH;Falkenhagen (b Nauen);Falkenh b Nauen;Bf
BFAL;Berlin Frankfurter Allee;Bln Frankf Allee;Bft Abzw
BFAU;Frankfurt (Oder) Fauler See;Fauler See;Bf
BFBB;Flughafen BER S-Bahn;Flh BER S-B;Bf
BFBI;Flughafen BER F-Bahn;Flh BER F-B;Bf
BFD;Fredersdorf (b Berlin) S-Bahn;Fredersdorf S-B;Bf
BFDF;Friedersdorf (b Königs Wusterhausen);Friedersdorf;Bf
BFDZ;Fredersdorf (b Belzig);Fredersdorf b Bi;NE-Hp
BFFO;Berlin-Friedrichsfelde Ost;Friedrichsf Ost;Bft
BFFO2;Berlin-Friedrichsfelde Ost ZBA;ZBA Friedrichsf;Bft
BFHS;Schönefeld (bei Berlin) F-Bahn;Schönefd F-B;Bf
BFKS;Falkensee;Falkensee;Bf
BFLH;Schönefeld (bei Berlin) S-Bahn;Schönefd S-B;Bf
BFLZ;Ferch-Lienewitz;Ferch-Lienewitz;Bf
BFN;Fichtengrund;Fichtengrund;Bf
BFO;Forst (Lausitz);Forst (Lausitz);Bf
BFOH;Berlin-Frohnau;Bln-Frohnau;Bf
BFP;Frankfurt (Oder) Pbf;Frankfurt (O);Bf
BFR;Frauenhain;Frauenhain;Bf
BFRD;Fredersdorf (b Berlin);Fredersdorf(Bln);Bf
BFRH;Berlin-Friedrichshagen;Bln-Friedrichshg;Bf
BFRI;Berlin Friedrichstraße;Bln Friedrichstr;Bf
BFRU;Berlin-Friedenau;Friedenau;Bft
BFS;Fangschleuse;Fangschleuse;Bf
BFS G;Fangschleuse Güterbahnhof;Fangschleuse Gbf;Bft
BFSS;Berlin-Schönefeld Flughafen Süd;Fh Bln-Schönef S;Bf
BFST;Berlin Friedrichstraße (Stadtb) S-Bahn;Friedrichstraße;Bf
BFUA;Fürstenwalde (Spree) Getreidewirtschaft;Fürstenw Getreid;Awanst
BFUW;Fürstenwalde (Spree);Fürstenw (Spree);Bf
BFW;Finsterwalde (Niederlausitz);Finsterwalde NL;Bf
BGA;Berlin-Grünau;Bln-Grünau;Bf
BGAS;Berlin-Grünau S-Bahn;Bln-Grünau S-B;Bf
BGB;Berlin-Gesundbrunnen S-Bahn;Gesundbrunnen;Bf
BGBS;Potsdam Griebnitzsee;Griebnitzsee;Bf
BGBSO;Potsdam Griebnitzsee (Gbo);Griebnitzsee Gbo;Bft
BGBW;Großbeeren West;Großbeeren West;Abzw
BGD;Berlin-Grunewald;Bln-Grunewald;Bf
BGD N;Berlin-Grunewald Gdn;Bln-Grunew Gdn;Bft
BGD R;Berlin-Grunewald Gdr;Bln-Grunew Gdr;Bft
BGD S;Berlin-Grunewald Gds;Bln-Grunew Gds;Bft Abzw
BGFB;Berlin Greifswalder Straße;Bln Greifsw Str;Bf
BGGS;Berlin Yorckstraße/Großgörschenstraße;Yorckstr(Gr-gör);Bf
BGH;Genshagener Heide;Genshagenr Heide;Bf
BGH M;Genshagener Heide Mitte;Gensh Heide Mitt;Bft
BGH N;Genshagener Heide Nord;Gensh Heide Nord;Bft Abzw
BGHO;Genshagener Heide Ost;Gensh Heide Ost;Abzw
BGK;Grünauer Kreuz;Grünauer Kreuz;Abzw
BGK N;Grünauer Kreuz Nord;Grün Kreuz Nord;Abzw
BGK S;Grünauer Kreuz Süd;Grün Kreuz Süd;Abzw
BGK W;Grünauer Kreuz West;Grün Kreuz West;Abzw
BGKR;Grünauer Kreuz S-Bahn;Grün Kreuz S-B;Abzw
BGLG;Groß Leuthen-Gröditsch;Gr Leuthen-Gröd;NE-Bf
BGO;Golßen (Niederlausitz);Golßen NL;Bf
BGOL;Potsdam Wissenschaftspark Golm;P Wissensch Golm;Bf
BGOR;Gorgast;Gorgast;Bf
BGR;Großräschen;Großräschen;Bf
BGRA;Graustein;Graustein;Bf
BGRI;Potsdam Griebnitzsee S-Bahn;Griebnitzsee S-B;Bf
BGRR;Groß Rietz;Groß Rietz;NE-Hp
BGRU;Grunow (Niederlausitz);Grunow (NL);Bf
BGS;Berlin-Gesundbrunnen;Bln-Gesundbr;Bf
BGSB;Großbeeren;Großbeeren;Bf
BGSBC;Großbeeren Ubf;Großbeeren Ubf;Bft
BGSBS;Großbeeren Süd;Großbeeren Süd;Bft Abzw
BGSBT;Teltow Gbf;Teltow Gbf;Bft
BGSK;Groß Schönebeck (Schorfheide);Gr Schönebeck;NE-Bf
BGSS;Berlin Greifswalder Straße S-Bahn;Bln Greifsw.Str.;Bf
BGSW;Seelow-Gusow;Gusow;Bf
BGU;Guben;Guben;Bf
BGUS;Guben Süd;Guben Süd;Bf
BGWD;Berlin-Grunewald S-Bahn;Grunewald S-B;Bf
BGZG;Görzig;Görzig;NE-Hp
BHAH;Hähnichen;Hähnichen;Bf
BHAL;Berlin-Halensee S-Bahn;Bln-Halensee S-B;Bf
BHB;Halbe;Halbe;Bf
BHBT;Berlin Hauptbahnhof Tunnel (S-Bahn);Bln Hbf Tunnel;Bf
BHC;Hosena;Hosena;Bf
BHC N;Hosena Nord;Hosena Nord;Bft
BHD;Hennigsdorf (b Berlin) S-Bahn;Hennigsdorf S-B;Bf
BHDF;Hennersdorf;Hennersdorf;Awanst
BHDN;Hennigsdorf Nord;Hennigsdorf Nord;Bf
BHDO;Hennigsdorf Nord (Hdo);Hennigsd N(Hdo);Bft Abzw
BHDW;Hennigsdorf Nord (Hdw);Hennigsd N (Hdw);Bft Abzw
BHER;Berlin Hermannstraße;Hermannstraße;Bft
BHF;Berlin Ostbahnhof;Bln Ostbahnhof;Bf
BHFW;Hennersdorf West;Hennersdorf West;Abzw
BHG;Horka Gbf;Horka Gbf;Bf
BHH;Berlin-Hohenschönhausen S-Bahn;Hohenschhsn S-B;Bf
BHKE;Berlin Hundekehle;Hundekehle;Bft
BHL;Hohenleipisch;Hohenleipisch;Bf
BHL B;Hohenleipisch Betriebsbahnhof;Hohenleip Bbf;Bft
BHLC;Berlin Hamb u Lehrt Bf Umschlagbf;Berlin HuL Ubf;Bft
BHLE;Hohenbucko-Lebusa;Hohenbucko-Lebu;NE-Bf
BHLR;Berlin-Halensee;Bln-Halens;Bf
BHLRN;Berlin-Halensee Nordkopf;Bln-Halens N;Bft Abzw
BHLRS;Berlin-Halensee Südkopf;Bln-Halens S;Bft Abzw
BHLS;Berlin-Heiligensee;Bln-Heiligensee;Bf
BHM;Hartmannsdorf (Niederlausitz);Hartmannsdorf NL;NE-Hp
BHN;Hohen Neuendorf (b Berlin);Hohen Neuendorf;Bf
BHND;Hennigsdorf (b Berlin);Hennigsd (b Bln);Bf
BHOW;Hohen Neuendorf West;Hohen Neuend W;Bf
BHPG;Hoppegarten (Mark) S-Bahn;Hoppegarten S-B;Bf
BHPN;Hoppegarten (Mark);Hoppegarten (M);Bf
BHR;Horka Pbf;Horka Pbf;Bf
BHSL;Brieselang Hasselberg;Hasselberg;Abzw
BHUL;Berlin Hamb u Lehrt Bf;Bln Hamb u Lehrt;Bf
BHW;Hoyerswerda;Hoyerswerda;Bf
BHW W;Hoyerswerda W 6;Hoyerswerda W 6;Bft
BJUE;Jüterbog;Jüterbog;Bf
BJUEG;Jüterbog Gbf;Jüterbog Gbf;Bft
BKAD;Berlin-Kaulsdorf S-Bahn;Kaulsdorf S-B;Bft
BKAR;Berlin-Karow;Bln-Karow;Bf
BKD;Berlin-Kaulsdorf;Bln-Kaulsdorf;Bf
BKE;Kerkwitz;Kerkwitz;Bf
BKG;Klinge;Klinge;Bf
BKHD;Berlin Köllnische Heide;Köllnische Heide;Bft
BKI;Küstrin-Kietz;Küstrin-Kietz;Bf
BKLD;Klandorf;Klandorf;NE-Hp
BKLF;Klosterfelde;Klosterfelde;NE-Bf
BKLH;Berlin-Karlshorst S-Bahn;Karlshorst S-B;Bf
BKN;Knappenrode;Knappenrode;Bf
BKON;Berlin Kolonnenstraße;Kolonnenstr;Abzw
BKP;Berlin-Köpenick;Bln-Köpenick;Bf
BKPK;Berlin-Köpenick S-Bahn;Bln-Köpenick S-B;Bf
BKRL;Krugau Lager;Krugau Lager;NE-Awanst
BKRM;Kremmen;Kremmen;Bf
BKRU;Krugau;Krugau;NE-Hp
BKRW;Berlin-Karow S-Bahn;Bln-Karow S-B;Bft
BKSB;Kodersdorf Sandberg;Kodersd Sandberg;Bf
BKW;Königs Wusterhausen;Kö Wusterh;Bf
BL;Berlin Hauptbahnhof - Lehrter Bahnhof;Berlin Hbf-Le Bf;Bf
BL N;Berlin Hbf-Lehrter Bahnhof Nord;Bln Hbf-Le Bf N;Bft
BLB;Lübben (Spreewald);Lübben (Spreew);Bf
BLBN;Lübben Hp;Lübben Hp;NE-Hp
BLBS;Lübben Süd;Lübben Süd;NE-Bf
BLC;Luckau Zentrum;Luckau Zentrum;NE-Bf
BLD;Luckenwalde;Luckenwalde;Bf
BLD G;Luckenwalde Gbf;Luckenwalde Gbf;Bft
BLEN;Lehnitz;Lehnitz;Bft
BLF;Ludwigsfelde;Ludwigsfelde;Bf
BLFW;Ludwigsfelde Werkbahnhof;Ludwigsf Werkbf;NE-Bft
BLG;Langengrassau;Langengrassau;NE-Hp
BLH;Lauchhammer;Lauchhammer;Bf
BLI;Berlin-Lichtenberg S-Bahn;Lichtenberg S-B;Bf
BLIA;Lienewitz (Lia);Lienewitz (Lia);Abzw
BLIO;Berlin-Lichterfelde Ost (S-Bahn);Bln-Lichterf Ost;Bf
BLIS;Berlin-Lichterfelde Süd;Lichterfelde Süd;Bf
BLIW;Berlin-Lichterfelde West;Bln-Lichterf W;Bf
BLN;Lübbenau (Spreewald);Lübbenau Spreew;Bf
BLNG;Lindenberg (Mark);Lindenberg(Mark);Bf
BLO;Berlin-Lichtenberg;Bln-Lichtenberg;Bf
BLO A;Berlin-Lichtenberg W3;Bln-Lichtenbg W3;Bft
BLO G;Berlin-Lichtenberg B1;Bln-Lichtenbg B1;Bft Abzw
BLOS;Lottschesee;Lottschesee;NE-Hp
BLRD;Berlin-Lichtenrade;Lichtenrade;Bf
BLRO;Berlin-Lichtenrade Ost;Bln-Lichtenr Ost;Abzw
BLS;Berlin Hauptbahnhof-Lehrter Bf (Stadtb);Bln Hbf-Le Bf(S);Bf
BLST;Berlin Landsberger Allee;Landsberger All.;Bft
BLT;Lindthal;Lindthal;Abzw
BLTS;Letschin;Letschin;Bf
BLUT;Lütte;Lütte;NE-Hp
BLW;Lampertswalde;Lampertswalde;Bf
BMAF;Berlin-Marienfelde Gbf;Bln-Marienf Gbf;Bft
BMAH;Mahlow;Mahlow;Bf
BMAZ;Berlin-Marzahn S-Bahn;Bln-Marzahn S-B;Bf
BMB;Müncheberg (Mark);Müncheberg (M);Bf
BMD;Berlin-Mariendorf;Bln-Mariendorf;Abzw
BMDF;Berlin-Mahlsdorf;Bln-Mahlsdorf;Bf
BMES;Berlin Messebahnhof;Bln Messebahnhof;Anst
BMF;Berlin-Marienfelde;Bln-Marienfelde;Bf
BMH;Mückenhain;Mückenhain;Abzw
BMHL;Berlin-Mahlsdorf Bft;Bln-Mahlsdf Bft;Bft
BMIP;Michendorf;Michendorf;Bf
BMM;Mühlenbeck-Mönchmühle;Mühlenbeck-Mön;Bft
BMOA;Berlin-Moabit;Bln-Moabit;Bf
BMOAO;Moabit Ost;Moabit Ost;Bft
BMR;Müllrose;Müllrose;Bf
BMSH;Möllensee Hafen;Möllensee Hafen;Bf
BMZ;Medewitz (Mark);Medewitz (Mark);Bf
BMZD;Cottbus-Merzdorf Süd-Nord;Cs-Merzdorf S-N;Abzw
BMZDN;Cottbus-Merzdorf Nord-Süd;Cs-Merzdorf N-S;Bft
BNAB;Nauen Berliner Str;Nauen Blner Str;Anst
BNAU;Nauen;Nauen;Bf
BNB;Berlin Nordbahnhof;Bln Nordbahnhof;Bf
BNDM;Berlin Nennhauser Damm;Bln Nennh Damm;Abzw
BNES;Wilhelmshorst Nesselgrund;Nesselgrund;Abzw
BNF;Lübben-Neuendorf;Lb-Neuendorf;NE-Hp
BNGK;Niemegk;Niemegk;Bf
BNH;Neuhausen (b Cottbus);Neuhausen b Cs;Bf
BNK;Berlin-Neukölln S-Bahn;Neukölln S-B;Bf
BNKN;Berlin-Neukölln;Bln-Neukölln;Bf
BNO;Berlin Nordost;Bln Nordost;Bf
BNPL;Berlin Nöldnerplatz;Nöldnerplatz;Bft
BNSH;Berlin-Niederschönhausen;Bln-Ndrschönhsn;Bf
BNTB;Neutrebbin;Neutrebbin;Bf
BNY;Niesky;Niesky;Bf
BODK;Frankfurt (Oder) Oderbrücke;Oderbrücke;Bf
BOG;Berlin Ostendgestell;Ostendgestell;Abzw
BOK;Berlin Ostkreuz (Ringbahn-S);Ostkreuz Ring-S;Bf
BOKN;Berlin Ostkreuz (Ringbahn-F);Ostkreuz Ring-F;Bf
BOKO;Berlin Ostkreuz (Ostbahn);Ostkreuz Ostbahn;Bf
BOKR;Berlin Ostkreuz (Stadtbahn-F);Ostkreuz Stadt-F;Bft
BOKS;Berlin Ostkreuz (S-Bahn);Ostkreuz (S-B);Bft
BOLS;Berlin Olympiastadion;Olympiastadion;Bf
BOR;Oranienburg;Oranienburg;Bf
BORB;Oranienburg S-Bahn;Oranienburg S-B;Bf
BORS;Berlin Oranienburger Straße;OranienburgerStr;Bft
BORT;Ortrand;Ortrand;Bf
BOSB;Berlin Ostbahnhof S-Bahn;Bln Ostbf S-B;Bf
BOSGA;Berlin Warschauer Straße (F-Bahn) Bft;Warsch Str F Bft;Bft
BPAF;Berlin Südkreuz;Berlin Südkreuz;Bf
BPAFS;Berlin Südkreuz Süd Abzw;Bln Südkreuz Süd;Bft Abzw
BPD;Potsdam Hbf;Potsdam Hbf;Bf
BPDH;Potsdam Hbf S-Bahn;Potsdam Hbf S-B;Bf
BPF;Pfaffendorf (Mark);Pfaffendorf (M);NE-Hp
BPIC;Berlin Pichelsberg;Pichelsberg;Bft
BPIL;Pillgram;Pillgram;Bf
BPKW;Berlin-Pankow S-Bahn;Bln-Pankow S-B;Bf
BPO;Peitz Ost;Peitz Ost;Bf
BPOP;Berlin Potsdamer Platz (S-Bahn);Potsdamer Platz;Bf
BPOR;Berlin Potsdamer Ringbahnhof;Bln Potsd Ringbf;Bf
BPOT;Priort;Priort;Bf
BPRS;Berlin Priesterweg;Priesterweg;Bf
BQU;Quitzdorf;Quitzdorf;Awanst
BRA;Ragow Umspannwerk;Ragow Umspannw;Awanst
BRC;Potsdam-Rehbrücke;Potsd-Rehbrücke;Bf
BRD;Berlin-Rahnsdorf;Rahnsdorf;Bf
BRE;Rehfelde;Rehfelde;Bf
BRGB;Berlin-Rummelsburg;Bln-Rummelsburg;Bf
BRGBA;Berlin-Rummelsburg (Rgba);Bln-Rummels Rga;Bft
BRGBB;Berlin-Rummelsburg (BZ);Bln-Rummels BZ;Bft
BRGBO;Berlin-Rummelsburg (Rgbo);Bln-Rummels Rgo;Bft
BRGBR;Berlin-Rummelsburg (Ra);Bln-Rummels Ra;Bft
BRGBT;Berlin-Rummelsburg (Triebzuganlage);Bln-Rummels Tanl;Bft
BRGBV;Berlin-Rummelsburg (Rgbv);Bln-Rummels Vnk;Bft Abzw
BRGBW;Berlin-Rummelsburg (Rgbw);Bln-Rummels Rgw;Bft
BRH;Berlin-Rummelsburg (S-Bahn);Bln-Rummelsb SB;Bft
BRKD;Berlin-Reinickendorf;Bln-Reinickendf;Bf
BRO;Rückersdorf (Niederl);Rückersdorf NL;Bf
BRSF;Rangsdorf;Rangsdorf;Bf
BRU;Ruhland;Ruhland;Bf
BRUE;Rüdersdorf (b Berlin);Rüdersdf(b Bln);NE-Bf
BRUH;Berlin-Ruhleben;Bln-Ruhleben;Bft
BRUZ;Ruhlsdorf-Zerpenschleuse;Ruhlsdf-Zerpens;NE-Hp
BSAD;Berlin-Adlershof Abzw;Bln-Adlersh Abzw;Abzw
BSAE;Särichen;Särichen;Abzw
BSAL;Berlin Schönhauser Allee S-Bahn;Schönhauser All;Bft
BSAM;Saarmund;Saarmund;Bf
BSAT;Satzkorn;Satzkorn;Bf
BSC;Berlin Schichauweg (Bft);Schichauweg;Bft
BSCS;Berlin Schönerlinder Straße S-Bahn;Bln Schönerl Str;Bft
BSDE;Berlin Südende;Südende;Bft
BSDO;Sandow;Sandow;Bf
BSE;Seddin;Seddin;Bf
BSE B;Seddin Bla;Seddin Bla;Bft
BSE M;Seddin Srw Mitte;Seddin Srw M;Bft
BSE N;Seddin Einf Nord;Seddin Einf Nord;Bft
BSE O;Seddin So;Seddin So;Bft
BSE W;Seddin Ausf West;Seddin Ausf W;Bft
BSEO;Sedlitz Ost;Sedlitz Ost;Bft
BSEP;Schöneicher Plan;Schöneicher Plan;Bf
BSFE;Schleife;Schleife;Bf
BSFL;Schönfließ;Schönfließ;Bf
BSFW;Schönfließ West;Schönfließ West;Abzw
BSGN;Berlin Sgn;Berlin Sgn;Abzw
BSGR;Berlin-Schöneberg (Ringbahn);Bln-Schönebg R-B;Bf
BSGV;Berlin-Schöneberg (Vorortbahn);Bln-Schönebg V-B;Bf
BSHA;Berlin Schönhauser Allee;Bln Schönh Allee;Bft
BSHN;Schmachtenhagen;Schmachtenhagen;NE-Hp
BSKL;Schwarzkollm;Schwarzkollm;Bf
BSKR;Berlin Südkreuz (Ringbahn);Südkreuz (Rb);Bf
BSKV;Berlin Südkreuz (Vorortbahn);Südkreuz (Vb);Bf
BSL;Schönerlinde;Schönerlinde;NE-Bf
BSLO;Seelow (Mark);Seelow (Mark);Bf
BSLS;Berlin-Schlachtensee;Bln-Schlacht.see;Bf
BSN;Senftenberg;Senftenberg;Bf
BSN A;Senftenberg B 7;Senftenberg B 7;Bft
BSN E;Senftenberg B 10;Senftenberg B 10;Bft
BSNF;Schönfließ S-Bahn;Schönfließ S-B;Bf
BSNH;Berlin-Schönholz S-Bahn;Schönholz S-B;Bf
BSNL;Berlin-Schönholz Bft;Bln-Schönholz;Bft
BSOE;Schönfließ Dorf;Schönfließ Dorf;Bf
BSP;Spremberg;Spremberg;Bf
BSPA;Berlin-Spandau S-Bahn;Bln-Spandau S-B;Bf
BSPD;Berlin-Spandau;Bln-Spandau;Bf
BSPDM;Berlin-Spandau Mitte;Bln-Spandau Mit;Bft
BSPDO;Berlin-Spandau Ost;Bln-Spandau Ost;Bft
BSPDW;Berlin-Spandau West;Bln-Spandau West;Bft
BSPE;Spreewitz;Spreewitz;Bf
BSPG;Berlin-Spandau Gbf;Bln-Spandau Gbf;Bft
BSPH;Berlin Springpfuhl;Springpfuhl;Bf
BSPS;Spreewitz Süd;Spreewitz Süd;Abzw
BSRW;Berlin-Stresow;Stresow;Bft
BSS;Seddin Süd;Seddin Süd;Bf
BSS O;Seddin Süd Sso;Seddin Süd Sso;Bft
BSS S;Seddin Süd Ausf;Seddin Süd Ausf;Bft
BSS U;Seddin Süd Umspanngleise;Seddin Süd Umsp;Bft
BSS W;Seddin Süd Ssw;Seddin Süd Ssw;Bft
BSST;Berlin Stadtforst;Stadtforst;Bft
BST;Strausberg;Strausberg;Bf
BSTA;Berlin-Staaken;Berlin-Staaken;Bf
BSTF;Stahnsdorf;Stahnsdorf;Bf
BSTN;Strausberg Nord;Strausberg Nord;Bf
BSTV;Strausberg S-Bahn;Strausberg S-B;Bft
BSTW;Storkow (Mark);Storkow (Mark);Bf
BSW;Berlin-Schöneweide S-Bahn;Schöneweide S-B;Bf
BSWA;Schönwalde (Barnim) Awanst;Schönwalde(Barn);NE-Awanst
BSWAH;Schönwalde (Barnim);Schönw(Barn);NE-Bf
BSWH;Schönwalde (Barnim) Hp;Schönwalde(Barn);NE-Hp
BSWO;Berlin-Schöneweide Ost;Bln-Schönew Ost;Bft
BSWP;Berlin-Schöneweide;Bln-Schöneweide;Bf
BSWSX;Berlin-Schöneweide Hauptwerkstatt;HW Schöneweide;Bft
BTE;Tauche (b Beeskow);Tauche (b Beesk);NE-Hp
BTF;Berlin-Tempelhof;Bln-Tempelhof;Bf
BTFS;Tiefensee;Tiefensee;NE-Bf
BTG;Berlin-Tegel;Bln-Tegel;Bf
BTGN;Berlin-Tiergarten;Tiergarten;Bf
BTHF;Berlin-Tempelhof S-Bahn;Tempelhof S-B;Bft
BTL;Teltow;Teltow;Bf
BTLS;Teltow Stadt;Teltow Stadt;Bf
BTN;Trebbin;Trebbin;Bf
BTP;Berlin Treptower Park;Treptower Park;Bft
BTR;Tröbitz;Tröbitz;Bf
BTWG;Berlin-Treptow Gbf;Bln-Treptow Gbf;Bft
BTZN;Treuenbrietzen;Treuenbrietzen;Bf
BUK;Luckau-Uckro;Luckau-Uckro;Bf
BV;Vetschau;Vetschau;Bf
BVLT;Velten (Mark);Velten (Mark);Bf
BWA;Walddrehna;Walddrehna;Bf
BWAB;Berlin-Wartenberg;Wartenberg;Bft
BWAI;Berlin-Waidmannslust;Waidmannslust;Bf
BWAL;Neuendorf im Sande Waldfrieden;Waldfrieden;Anst
BWAS;Wandlitzsee;Wandlitzsee;NE-Hp
BWAZ;Wandlitz;Wandlitz;NE-Hp Anst
BWD;Berlin Wiesendamm;Wiesendamm;Abzw
BWDG;Berlin-Wedding Abzw;Bln-Wedding Abzw;Abzw
BWDH;Berlin Wendenheide;Bln Wendenh;Abzw
BWE;Werder (Havel);Werder (Havel);Bf
BWED;Berlin-Wedding (S-Bahn);Wedding S-B;Bf
BWER;Werneuchen;Werneuchen;Bf
BWES;Berlin-Westend;Westend;Bf
BWF;Berlin Westhafen;Bln Westhafen;NE-Anst
BWG;Wiesenburg (Mark);Wiesenburg(Mark);Bf
BWH;Berlin Westhafen (S-Bahn);Westhafen/S-Bahn;Bf
BWHA;Wilhelmshorst (Abzw);Wilhelmsh Abzw;Abzw
BWHH;Berlin Wuhlheide (S-Bahn);Wuhlheide (SB);Bft
BWI;Wildau;Wildau;Bf
BWK;Wahrenbrück;Wahrenbrück;Bf
BWKA;Weißkollm Abzw;Weißkollm Abzw;Abzw
BWKL;Weißkeißel;Weißkeißel;Bf
BWKO;Weißkollm Ausweichanschlussstelle;Weißkollm Awanst;Awanst
BWKS;Berlin Westkreuz (Stadtbahn);Bln Westkr (S);Bf
BWKU;Wüste Kunersdorf;Wüste Kunersdorf;Abzw
BWMD;Wittmannsdorf (Niederlausitz);Wittmannsdf (NL);NE-Hp
BWOK;Berlin Wollankstraße;Wollankstraße;Bft
BWOU;Berlin Wollankstraße Bft;Wollankstraße;Bft
BWP;Potsdam Park Sanssouci;Potsdam Park S;Bf
BWP G;Potsdam Wildpark Gbf;Wildpark Gbf;Bft
BWPF;Werftpfuhl;Werftpfuhl;NE-Hp
BWPO;Potsdam Wildpark Ost;Wildpark Ost;Abzw
BWPS;Potsdam Wildpark Süd;Wildpark Süd;Abzw
BWR;Werbig;Werbig;Bf
BWRA;Werbig oben;Werbig oben;Bft Abzw
BWRG;Berlin Wriezener Bahnhof;Bln Wriezener Bf;Bft
BWRS;Berlin Warschauer Straße;Warschauer Str;Bft
BWRZ;Wriezen;Wriezen;Bf
BWS;Berlin-Wannsee;Bln-Wannsee;Bf
BWSD;Wensickendorf;Wensickendorf;NE-Hp
BWSS;Berlin-Wannsee S-Bahn;Bln-Wannsee S-B;Bf
BWT;Berlin Wuhletal;Wuhletal;Bft
BWUE;Wünsdorf-Waldstadt;Wünsdorf-Waldst;Bf
BWUN;Wustermark Nord (GVZ);Wustermark Nord;NE-Bf
BWUNU;Wustermark Nord Ubf;Wustermark N Ubf;NE-Bft
BWUR;Wustermark Rbf;Wustermark Rbf;Bf
BWURE;Wustermark Rbf Einfahrgruppe;Wustermark Einfg;NE-Bft
BWURO;Wustermark Rbf Wot;Wustermark Wot;Bft
BWURW;Wustermark Rbf West;Wustermark Rbf W;NE-Bft
BWUS;Wustermark;Wustermark;Bf
BWUSN;Wustermark Awn;Wustermark Awn;Bft Abzw
BWW;Weißwasser (Oberlausitz);Weißwasser (OL);Bf
BWZ;Wellmitz;Wellmitz;Bf
